threshold,f1,balanced_accuracy,precision,recall
0.43499999999999994,0.8653846153846154,0.9001380579843534,0.8823529411764706,0.8490566037735849
0.43999999999999995,0.8635634028892456,0.8985657309403283,0.8819672131147541,0.8459119496855346
0.4749999999999999,0.8631921824104235,0.8956639566395664,0.8952702702702703,0.8333333333333334
0.44499999999999995,0.8631239935587761,0.897670910671371,0.8844884488448845,0.8427672955974843
0.4499999999999999,0.8626817447495961,0.8967760904024135,0.8870431893687708,0.839622641509434
0.4549999999999999,0.8622366288492707,0.8958812701334561,0.8896321070234113,0.8364779874213837
0.4099999999999999,0.8621236133122029,0.899895178197065,0.8690095846645367,0.8553459119496856
0.3999999999999999,0.8620689655172413,0.9019021322288694,0.859375,0.8647798742138365
0.49499999999999994,0.8618421052631579,0.8929794958326942,0.903448275862069,0.8238993710691824
0.4649999999999999,0.8617886178861789,0.8949864498644986,0.8922558922558923,0.8333333333333334
0.4699999999999999,0.8617886178861789,0.8949864498644986,0.8922558922558923,0.8333333333333334
0.42499999999999993,0.8616852146263911,0.8990003579281076,0.8713826366559485,0.8522012578616353
0.42999999999999994,0.861244019138756,0.8981055376591502,0.8737864077669902,0.8490566037735849
0.4799999999999999,0.8608837970540099,0.8931968093265839,0.8976109215017065,0.8270440251572327
0.39499999999999996,0.8607198748043818,0.9012246254538017,0.8566978193146417,0.8647798742138365
0.48499999999999993,0.8604269293924466,0.8923019890576265,0.9003436426116839,0.8238993710691824
0.48999999999999994,0.8604269293924466,0.8923019890576265,0.9003436426116839,0.8238993710691824
0.4599999999999999,0.8603896103896104,0.8943089430894309,0.889261744966443,0.8333333333333334
0.4149999999999999,0.8603174603174604,0.8983228511530399,0.8685897435897436,0.8522012578616353
0.41999999999999993,0.8603174603174604,0.8983228511530399,0.8685897435897436,0.8522012578616353
0.49999999999999994,0.8599670510708401,0.8914071687886691,0.903114186851211,0.8207547169811321
0.4049999999999999,0.8593996840442338,0.8985401646469295,0.8634920634920635,0.8553459119496856
0.38999999999999996,0.859375,0.9005471186787339,0.8540372670807453,0.8647798742138365
0.38499999999999995,0.858034321372855,0.8998696119036662,0.8513931888544891,0.8647798742138365
0.37499999999999994,0.8553654743390358,0.8985145983535308,0.8461538461538461,0.8647798742138365
0.37999999999999995,0.8553654743390358,0.8985145983535308,0.8461538461538461,0.8647798742138365
0.5049999999999999,0.8543046357615894,0.8866901876565936,0.9020979020979021,0.8113207547169812
